Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_sum,Segment,KMeans_Cluster,DBSCAN_Cluster,BGNBD_repeat_freq,BGNBD_recency_days,BGNBD_age_days,BGNBD_avg_order_value,predicted_purchases_6m,expected_avg_value,CLV_6m,CLV_Bucket,gross_vs_net_gap
15389,172.0,5.0,2733.8,3,4,4,344,11,Loyal Customers,0,1,4.0,509.0,682.0,469.75,1.0524708998113737,473.90439659105385,498.77058670475253,Medium,-854.8000000000002
15390,396.0,2.0,1216.66,2,2,4,224,8,Hibernating/Lost,0,3,1.0,13.0,410.0,381.77000000000004,0.2741676272435103,397.5967835828116,109.00816675455093,Low,-834.8900000000001
15391,584.0,1.0,282.92,1,1,2,112,4,Hibernating/Lost,0,2,0.0,0.0,585.0,0.0,0.1834790440497688,470.98914615257866,86.41663829389198,Low,-282.92
15392,5.0,7.0,2891.82,5,4,5,545,14,Champions,1,1,6.0,427.0,432.0,420.035,2.3594063044646854,422.71618413579165,997.3592298492416,High,-371.6100000000001
15393,16.0,5.0,891.34,5,4,3,543,12,Champions,3,1,4.0,708.0,725.0,175.875,1.0359232941650793,179.26603620762026,185.70586276011437,Low,-187.84000000000003
15394,10.0,11.0,5251.4,5,5,5,555,15,Champions,1,1,9.0,715.0,725.0,554.3777777777777,2.168003502407095,556.3190754254078,1206.1017039781611,High,-262.0
15395,326.0,1.0,107.45,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,326.0,0.0,0.303231865302198,470.98914615257866,142.81891732493597,Low,-107.45
15396,113.0,2.0,796.38,3,2,3,323,8,Potential Loyalists,0,3,1.0,471.0,584.0,288.18,0.42291526200222235,303.02672057314163,128.1546249248644,Low,-508.2
15397,290.0,1.0,94.0,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,290.0,0.0,0.3335210776577994,470.98914615257866,157.08480758993483,Low,-94.0
15398,16.0,2.0,1339.63,5,2,4,524,11,New Customers,3,3,1.0,62.0,79.0,710.6800000000001,1.8790381160434337,729.9510887918141,1371.6059186872235,High,-628.95
15399,1.0,3.0,815.77,5,3,3,533,11,Loyal Customers,3,8,2.0,78.0,80.0,255.3,3.106272065884505,262.513433525544,815.4381454798262,Medium,-305.16999999999996
15400,92.0,8.0,1252.8,3,4,4,344,11,Loyal Customers,3,1,7.0,468.0,561.0,158.32857142857142,2.1107329552325287,160.2381359958526,338.21991433147775,Medium,-144.5
15401,452.0,2.0,216.95000000000002,1,2,1,121,4,Hibernating/Lost,0,3,1.0,116.0,569.0,80.75,0.31256926370482047,93.42453903562874,29.201639378328732,Low,-136.20000000000002
15402,149.0,6.0,1816.64,3,4,4,344,11,Loyal Customers,3,1,5.0,443.0,592.0,249.296,1.4503270670711452,252.1599139732453,365.71434846572913,Medium,-570.1600000000001
15403,492.0,2.0,170.88,1,2,1,121,4,Hibernating/Lost,0,3,1.0,239.0,731.0,75.12,0.2864400812288806,87.73558236563791,25.130987339476466,Low,-95.75999999999999
15404,376.0,1.0,257.06,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,376.0,0.0,0.2692811004844868,470.98914615257866,126.82847559221516,Low,-257.06
15405,189.0,2.0,659.84,2,2,3,223,7,Hibernating/Lost,0,3,1.0,387.0,577.0,349.1,0.4175109555541054,364.5846673468257,152.21809284434886,Low,-310.74
15406,31.0,4.0,891.77,4,3,3,433,10,Loyal Customers,3,1,2.0,422.0,454.0,255.35500000000002,0.8804802640224154,262.56872000219937,231.18657591156418,Low,-381.05999999999995
15407,34.0,4.0,1056.44,4,3,3,433,10,Loyal Customers,3,1,3.0,272.0,306.0,297.1466666666667,1.6987693463634292,302.09234577220616,513.1852167688457,Medium,-165.0
15408,264.0,1.0,267.18,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,265.0,0.0,0.3583911826236957,470.98914615257866,168.79835709254732,Low,-267.18
15409,721.0,1.0,117.2,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,722.0,0.0,0.151792902635453,470.98914615257866,71.49280960429351,Low,-117.2
15410,84.0,10.0,4685.72,3,5,5,355,13,Loyal Customers,1,1,9.0,515.0,600.0,422.6933333333334,2.518969925619999,424.4828236805738,1069.259466793622,High,-881.4799999999996
15411,26.0,4.0,1346.38,4,3,4,434,11,Loyal Customers,3,1,3.0,156.0,183.0,400.82666666666665,2.521272443195731,406.1317448014968,1023.9687764750149,High,-143.9000000000001
15412,171.0,1.0,190.53,3,1,1,311,5,Potential Loyalists,0,2,0.0,0.0,172.0,0.0,0.4961843217924707,470.98914615257866,233.6974300553321,Low,-190.53
15413,692.0,5.0,-2531.3799999999997,1,4,1,141,6,Can't Lose Them,0,-1,4.0,47.0,739.0,1557.1200000000001,0.005615488901584804,1564.098914430728,8.783180094966593,Low,8759.86
15414,10.0,3.0,774.9000000000001,5,3,3,533,11,Loyal Customers,3,0,2.0,233.0,243.0,369.35,1.4791105847625212,377.1574819355252,557.8576236532147,Medium,-36.200000000000045
15415,313.0,1.0,572.8100000000001,2,1,2,212,5,Hibernating/Lost,0,2,0.0,0.0,314.0,0.0,0.3126965660627465,470.98914615257866,147.27668865473638,Low,-572.8100000000001
15416,65.0,7.0,4554.65,3,4,5,345,12,Loyal Customers,1,1,5.0,612.0,677.0,836.758,1.3327803354304075,840.8420582253977,1120.65776040564,High,-370.8599999999997
15417,85.0,1.0,508.8,3,1,2,312,6,Potential Loyalists,0,2,0.0,0.0,86.0,0.0,0.7712946225764735,470.98914615257866,363.2713957193687,Medium,-508.8
15418,425.0,2.0,452.32,1,2,2,122,5,Hibernating/Lost,0,3,1.0,161.0,587.0,245.83,0.33516246001693156,260.23323656353034,87.22041174480093,Low,-206.48999999999998
15419,25.0,1.0,135.86,4,1,1,411,6,New Customers,3,2,0.0,0.0,25.0,0.0,1.2767283230446989,470.98914615257866,601.3251827396364,Medium,-135.86
15420,434.0,6.0,743.0,1,4,3,143,8,Can't Lose Them,0,1,5.0,300.0,735.0,129.178,0.5648051650176352,131.7924318156248,74.43704619969941,Low,-97.11000000000001
15421,59.0,10.0,3805.34,4,5,5,455,14,Champions,1,1,8.0,674.0,733.0,445.53625,1.908129535538161,447.5793463197305,854.0393702095411,High,-241.05000000000018
15422,323.0,7.0,1615.02,2,4,4,244,10,Can't Lose Them,0,1,5.0,347.0,671.0,264.196,0.9908597879221597,267.0908609099954,264.64959379722507,Low,-294.03999999999996
15423,38.0,3.0,219.14,4,3,1,431,8,Loyal Customers,3,0,2.0,583.0,622.0,56.67,0.6671366010126345,62.84883610621412,41.928758897499826,Low,-105.79999999999998
15424,254.0,3.0,597.78,2,3,2,232,7,At Risk,0,0,1.0,209.0,464.0,383.34000000000003,0.4740409324505071,399.1832244303934,189.22918792758375,Low,-214.43999999999994
15425,400.0,4.0,1944.57,2,3,4,234,9,At Risk,0,1,3.0,263.0,664.0,393.96000000000004,0.6242169770085174,399.2412753441814,249.21318199237007,Low,-762.6899999999998
15426,19.0,9.0,2592.95,5,5,4,554,14,Champions,1,1,6.0,567.0,587.0,367.97,1.799164766820088,370.56110053961595,666.7004760449533,Medium,-385.12999999999965
15427,33.0,3.0,1483.14,4,3,4,434,11,Loyal Customers,3,0,1.0,14.0,48.0,1112.1100000000001,2.3030006013821946,1135.5848145528123,2615.252510835615,High,-371.03
15428,15.0,4.0,762.75,5,3,3,533,11,Loyal Customers,3,1,3.0,707.0,723.0,192.76999999999998,0.8116954949695002,197.35386513292565,160.19124324321407,Low,-184.44000000000005
15429,27.0,2.0,364.90000000000003,4,2,2,422,8,New Customers,3,3,1.0,49.0,76.0,154.29,1.8970052934908161,167.73464090261373,318.1935016940394,Medium,-210.61000000000004
15430,468.0,2.0,903.75,1,2,3,123,6,Hibernating/Lost,0,3,1.0,61.0,529.0,118.00000000000001,0.2740113261516274,131.06461647029275,35.91318937057934,Low,-785.75
15431,503.0,1.0,153.24,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,503.0,0.0,0.20968535883570338,470.98914615257866,98.759528118725,Low,-153.24
15432,23.0,2.0,301.26,4,2,2,422,8,New Customers,3,3,1.0,518.0,542.0,171.19,0.4599258094111384,184.81161563136064,84.99963190783375,Low,-130.07
15433,214.0,2.0,417.87,2,2,2,222,6,Hibernating/Lost,0,3,1.0,54.0,268.0,160.66,0.6593644524928486,174.17134676191066,114.8423946976093,Low,-257.21000000000004
15434,8.0,11.0,2517.11,5,5,4,554,14,Champions,1,1,9.0,676.0,685.0,253.52333333333334,2.2829936367605215,255.1178026124796,582.4323199886177,Medium,-235.4000000000001
15435,22.0,1.0,149.29,4,1,1,411,6,New Customers,3,2,0.0,0.0,23.0,0.0,1.304922566593975,470.98914615257866,614.6043654353277,Medium,-149.29
15436,12.0,3.0,1122.53,5,3,3,533,11,Loyal Customers,3,0,2.0,222.0,235.0,316.74,1.5163307123013383,324.27345399296394,491.7057974735663,Medium,-489.04999999999995
15437,262.0,2.0,393.45,2,2,2,222,6,Hibernating/Lost,0,3,1.0,378.0,641.0,200.16,0.3720916814363771,214.0849859208161,79.65924238155958,Low,-193.29
15438,131.0,1.0,156.57999999999998,3,1,1,311,5,Potential Loyalists,0,2,0.0,0.0,132.0,0.0,0.5947283476781539,470.98914615257866,280.11059666566763,Low,-156.57999999999998
15439,405.0,4.0,1269.05,2,3,4,234,9,At Risk,0,1,2.0,249.0,654.0,260.1,0.5058427119156209,267.33843512456116,135.2311990226863,Low,-748.8499999999999
15440,55.0,3.0,383.68,4,3,2,432,9,Loyal Customers,3,0,2.0,154.0,209.0,128.94,1.621174500692988,135.4952664314166,219.66147090321522,Low,-125.80000000000001
15441,396.0,3.0,1254.21,2,3,4,234,9,At Risk,0,0,2.0,334.0,731.0,476.32000000000005,0.49334619029295246,484.6846529869561,239.11732704457648,Low,-301.56999999999994
15442,249.0,1.0,594.0,2,1,2,212,5,Hibernating/Lost,0,2,0.0,0.0,249.0,0.0,0.3763580222434169,470.98914615257866,177.26054354410013,Low,-594.0
15443,2.0,14.0,5116.14,5,5,5,555,15,Champions,1,1,13.0,641.0,643.0,366.8969230769231,3.428851229993477,368.0908463938711,1262.128751406965,High,-346.4800000000005
15444,9.0,2.0,1418.26,5,2,4,524,11,New Customers,3,3,1.0,31.0,41.0,1075.36,2.542370082705368,1098.4499730568684,2792.6663488482995,High,-342.9000000000001
15445,264.0,2.0,284.5,2,2,2,222,6,Hibernating/Lost,0,3,1.0,326.0,591.0,113.5,0.3960002773664019,126.51749302180986,50.100962328338525,Low,-171.0
15446,377.0,3.0,398.85,2,3,2,232,7,At Risk,0,0,2.0,350.0,727.0,141.76,0.5058217547285243,148.3820415354583,75.0548646196663,Low,-115.33000000000004
15447,331.0,5.0,484.93,2,4,2,242,8,Can't Lose Them,0,1,3.0,295.0,626.0,130.52666666666667,0.7544138671432418,134.89476990163888,101.76648501889316,Low,-93.34999999999997
15448,313.0,2.0,788.81,2,2,3,223,7,Hibernating/Lost,0,3,1.0,362.0,675.0,494.64,0.34891662221371994,511.6487443895371,178.5227516522883,Low,-294.16999999999996
15449,26.0,3.0,971.22,4,3,3,433,10,Loyal Customers,3,0,2.0,235.0,262.0,314.29999999999995,1.386744990640431,321.8207448467968,446.28330580046776,Medium,-342.6200000000001
15450,30.0,1.0,429.84,4,1,2,412,7,New Customers,3,2,0.0,0.0,31.0,0.0,1.1990808315035197,470.98914615257866,564.7540569977668,Medium,-429.84
15451,434.0,2.0,233.21,1,2,1,121,4,Hibernating/Lost,0,3,1.0,165.0,600.0,122.95,0.32835078157694597,136.06645226362394,44.67752594716313,Low,-110.26
15452,30.0,6.0,1799.1100000000001,4,4,4,444,12,Champions,3,1,5.0,482.0,512.0,184.732,1.7185668182108045,187.46181611926332,322.16565686410127,Medium,-875.4500000000002
15453,2.0,7.0,1388.37,5,4,4,544,13,Champions,3,1,6.0,186.0,188.0,198.54666666666665,4.598206168320036,200.8446285691416,923.5250099605736,High,-197.08999999999992
15454,362.0,2.0,307.69,2,2,2,222,6,Hibernating/Lost,0,3,1.0,256.0,619.0,179.1,0.3574881767520861,192.80444818191614,68.92531065024527,Low,-128.59
15455,598.0,1.0,38.25,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,598.0,0.0,0.17991477755340504,470.98914615257866,84.73790746010937,Low,-38.25
15456,283.0,10.0,2119.27,2,5,4,254,11,Can't Lose Them,0,1,8.0,448.0,732.0,238.4825,1.3697648888820224,240.25702700485823,329.0956398984347,Medium,-211.41000000000008
15457,262.0,1.0,237.07,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,263.0,0.0,0.36054241492655426,470.98914615257866,169.8115641580465,Low,-237.07
15458,25.0,2.0,370.43999999999994,4,2,2,422,8,New Customers,3,3,1.0,377.0,403.0,161.64,0.5939491069969489,175.16160920180246,104.03708136555912,Low,-208.79999999999995
15459,417.0,2.0,202.82999999999998,1,2,1,121,4,Hibernating/Lost,0,3,1.0,80.0,498.0,105.0,0.3306051411401915,117.92848206356437,38.987762457073245,Low,-97.82999999999998
15460,354.0,1.0,216.76,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,355.0,0.0,0.28256697191864344,470.98914615257866,133.08597683488154,Low,-216.76
15461,461.0,2.0,391.29999999999995,1,2,2,122,5,Hibernating/Lost,0,3,1.0,171.0,632.0,219.7,0.31041259827693546,233.82960640600632,72.58365567856157,Low,-171.59999999999997
15462,94.0,4.0,737.05,3,3,3,333,9,Loyal Customers,3,1,3.0,351.0,446.0,78.2,1.2181603379801533,82.3867167264265,100.36023069253885,Low,-502.44999999999993
15463,29.0,1.0,126.14,4,1,1,411,6,New Customers,3,2,0.0,0.0,30.0,0.0,1.2113523663161674,470.98914615257866,570.5338167011573,Medium,-126.14
15464,338.0,1.0,1048.85,2,1,3,213,6,Hibernating/Lost,0,2,0.0,0.0,339.0,0.0,0.29360567524554027,470.98914615257866,138.28508628944832,Low,-1048.85
15465,20.0,32.0,12226.15,4,5,5,455,14,Champions,1,6,31.0,710.0,730.0,394.15645161290325,7.0843337639121025,394.6660132572063,2795.945763186608,High,-7.299999999999272
15466,85.0,4.0,1571.01,3,3,4,334,10,Loyal Customers,3,1,3.0,651.0,737.0,275.59999999999997,0.7897315393787983,280.47098918381437,221.496786039228,Low,-744.21
15467,9.0,3.0,511.88,5,3,2,532,10,Loyal Customers,3,0,2.0,143.0,153.0,118.22999999999999,2.0757198683188176,124.72948161360948,258.90346315047583,Low,-275.42
15468,51.0,3.0,1387.48,4,3,4,434,11,Loyal Customers,3,0,1.0,341.0,393.0,467.51,0.6025021656362555,484.23464235457243,291.7524206947275,Medium,-919.97
15469,50.0,3.0,834.4,4,3,3,433,10,Loyal Customers,3,0,2.0,388.0,439.0,269.275,0.9021793273017074,276.5612246393492,249.5078196028644,Low,-295.85
15470,576.0,1.0,63.419999999999995,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,576.0,0.0,0.18603057093230413,470.98914615257866,87.61837976168265,Low,-63.419999999999995
15471,2.0,3.0,1316.56,5,3,4,534,12,Loyal Customers,3,0,2.0,548.0,551.0,523.655,0.7471700343967227,532.2662052139307,397.69335885790565,Medium,-269.25
15472,113.0,1.0,371.56,3,1,2,312,6,Potential Loyalists,0,2,0.0,0.0,114.0,0.0,0.6531853826149943,470.98914615257866,307.64322563718156,Medium,-371.56
15473,14.0,8.0,1740.0,5,4,4,544,13,Champions,1,1,4.0,430.0,445.0,366.3,1.5979249695140163,370.18567815067547,591.5289384734435,Medium,-274.79999999999995
15474,596.0,1.0,163.1,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,596.0,0.0,0.18045407771573524,470.98914615257866,84.99191198308522,Low,-163.1
15475,77.0,1.0,454.10999999999996,3,1,2,312,6,Potential Loyalists,0,2,0.0,0.0,78.0,0.0,0.8133788715032176,470.98914615257866,383.09262018784847,Medium,-454.10999999999996
15476,380.0,4.0,2180.28,2,3,4,234,9,At Risk,0,1,2.0,62.0,443.0,686.2749999999999,0.3909885811356445,695.7332385539669,272.0237517911224,Low,-807.7300000000005
15477,650.0,1.0,368.4,1,1,2,112,4,Hibernating/Lost,0,2,0.0,0.0,650.0,0.0,0.16694364778258103,470.98914615257866,78.62864612471466,Low,-368.4
15478,40.0,3.0,2024.98,4,3,4,434,11,Loyal Customers,3,0,2.0,535.0,576.0,720.71,0.7140571069311931,730.3475989835831,521.5098935843605,Medium,-583.56
15479,733.0,1.0,147.4,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,734.0,0.0,0.14953132253563808,470.98914615257866,70.42762992412602,Low,-147.4
15480,116.0,5.0,3592.25,3,4,5,345,12,Loyal Customers,3,1,2.0,560.0,677.0,1387.03,0.6098440127204381,1400.1382376204851,853.865921193799,High,-818.19
15481,401.0,1.0,1993.34,2,1,4,214,7,Hibernating/Lost,0,2,0.0,0.0,402.0,0.0,0.2544701740471112,470.98914615257866,119.85268999574699,Low,-1993.34
15482,16.0,19.0,8107.83,5,5,5,555,15,Champions,1,1,14.0,722.0,738.0,845.7742857142857,3.2432222279289573,847.2376121796102,2747.7798561583654,High,3733.01
15483,161.0,10.0,862.2,3,5,3,353,11,Loyal Customers,3,1,5.0,523.0,685.0,137.38799999999998,1.277367096900801,140.01948378547164,178.8562815125967,Low,-175.26000000000022
15484,1.0,6.0,4624.8,5,4,5,545,14,Champions,1,-1,5.0,733.0,735.0,793.3,1.2485087866454614,797.2937970188685,995.4283111159804,High,-658.3000000000002
15485,30.0,7.0,5624.51,4,4,5,445,13,Champions,1,1,5.0,708.0,739.0,973.934,1.2381935353313345,978.302969433158,1211.3284123475844,High,-754.8400000000001
15486,527.0,1.0,102.0,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,528.0,0.0,0.20093465781041323,470.98914615257866,94.63804291458709,Low,-102.0
15487,680.0,1.0,231.32,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,680.0,0.0,0.16027769896648442,470.98914615257866,75.48905658352453,Low,-231.32
15488,93.0,5.0,431.92,3,4,2,342,9,Loyal Customers,3,1,4.0,491.0,584.0,98.485,1.2385663053388898,101.67501039707521,125.93124197279865,Low,-37.98000000000002
15489,23.0,8.0,2327.36,4,4,4,444,12,Champions,1,1,7.0,671.0,694.0,315.08714285714285,1.782236135544235,317.2291293082638,565.3772175004225,Medium,-121.75
15490,430.0,1.0,188.1,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,431.0,0.0,0.23976378997776246,470.98914615257866,112.92614271993254,Low,-188.1
15491,95.0,6.0,3090.85,3,4,5,345,12,Loyal Customers,3,1,4.0,140.0,236.0,519.41,2.4789002580559947,523.6933918327087,1298.1836841563206,High,-1013.21
15492,28.0,2.0,659.4599999999999,4,2,3,423,9,New Customers,3,3,1.0,46.0,75.0,171.72,1.9050928871187283,185.34716572640417,353.1035670729887,Medium,-487.7399999999999
15493,33.0,9.0,4280.43,4,5,5,455,14,Champions,1,1,7.0,622.0,655.0,552.8528571428571,1.8748792391438975,555.34737267563,1041.2092595426477,High,-410.46000000000004
15494,21.0,5.0,3770.95,4,4,5,445,13,Champions,3,1,4.0,708.0,730.0,715.5725,1.0288551001126551,720.3654373238709,741.1516541355478,Medium,-908.6599999999999
15495,379.0,1.0,246.5,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,380.0,0.0,0.26689108588693405,470.98914615257866,125.70280465762161,Low,-246.5
15496,631.0,1.0,146.14000000000001,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,632.0,0.0,0.17121640184758077,470.98914615257866,80.64106691350887,Low,-146.14000000000001
15497,18.0,9.0,8643.46,5,5,5,555,15,Champions,1,-1,8.0,704.0,722.0,1048.17375,1.9473263044399365,1050.9985271175492,2046.6370777836335,High,-258.0699999999997
15498,3.0,44.0,23860.81,5,5,5,555,15,Champions,2,-1,30.0,721.0,724.0,754.0953333333333,6.930436479918758,754.7462683335581,5230.721071141443,High,-1237.9500000000007
15499,724.0,1.0,161.6,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,724.0,0.0,0.1514112306876721,470.98914615257866,71.3130462594978,Low,-161.6
15500,8.0,4.0,1131.56,5,3,3,533,11,Loyal Customers,3,1,3.0,73.0,82.0,241.84666666666666,4.239129870825952,246.60065242421445,1045.3721918566557,High,-406.02
15501,405.0,2.0,402.5,2,2,2,222,6,Hibernating/Lost,0,3,1.0,11.0,416.0,166.1,0.2609521709537018,179.66831377518776,46.884836531226135,Low,-236.4
15502,16.0,14.0,8673.53,5,5,5,555,15,Champions,1,1,7.0,539.0,555.0,1160.9014285714286,2.179607633704116,1164.2974820115041,2537.7116796947553,High,-547.2200000000003
15503,363.0,2.0,267.15,2,2,1,221,5,Hibernating/Lost,0,3,1.0,364.0,727.0,147.09,0.32138264508473724,160.4592433850411,51.56881606738014,Low,-120.05999999999997
15504,81.0,4.0,413.9,3,3,2,332,8,Loyal Customers,3,1,3.0,584.0,666.0,92.04666666666667,0.8652728326380827,96.28138183598391,83.30966399153064,Low,-137.76
15505,53.0,5.0,3497.14,4,4,5,445,13,Champions,3,1,4.0,103.0,156.0,666.7,3.4974518657876814,671.3659876672505,2348.0702261932147,High,-830.3399999999997
15506,23.0,6.0,2040.03,4,4,4,444,12,Champions,3,1,5.0,455.0,478.0,368.73,1.8271703801138808,371.8419754795412,679.4186436792496,Medium,-196.37999999999988
15507,172.0,1.0,492.36,3,1,2,312,6,Potential Loyalists,0,2,0.0,0.0,172.0,0.0,0.4961843217924707,470.98914615257866,233.6974300553321,Low,-492.36
15508,189.0,6.0,1000.27,2,4,3,243,9,Can't Lose Them,0,1,3.0,46.0,236.0,229.61666666666665,1.119239917203438,234.32825803640364,262.2695401230903,Low,-311.4200000000001
15509,380.0,1.0,166.51,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,381.0,0.0,0.2663002075856835,470.98914615257866,125.42450739103553,Low,-166.51
15510,331.0,1.0,250.0,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,331.0,0.0,0.2994555671014377,470.98914615257866,141.04032185974236,Low,-250.0
15511,12.0,5.0,909.23,5,4,3,543,12,Champions,3,1,4.0,74.0,86.0,176.5825,5.272907976110085,179.97537398719075,948.9935850004537,High,-202.89999999999998
15512,156.0,4.0,331.58,3,3,2,332,8,Loyal Customers,0,1,3.0,521.0,677.0,97.52666666666669,0.8368460528755302,101.78037784949196,85.17450746352738,Low,-38.99999999999994
15513,33.0,35.0,27264.45,4,5,5,455,14,Champions,2,-1,26.0,662.0,696.0,1018.3480769230769,6.20394480615849,1019.2045663415485,6323.088875767666,High,-787.4000000000015
15514,12.0,18.0,5422.28,5,5,5,555,15,Champions,1,1,14.0,723.0,736.0,349.2857142857143,3.2525043774541507,350.3812480206437,1139.616542964992,High,-532.2799999999997
15515,387.0,1.0,171.81,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,388.0,0.0,0.26223631616077103,470.98914615257866,123.51045863875922,Low,-171.81
15516,45.0,3.0,62.43,4,3,1,431,8,Loyal Customers,3,0,1.0,2.0,47.0,8.67,2.2541487540799627,20.589726109707065,46.41230545704386,Low,-53.76
15517,233.0,1.0,267.03,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,234.0,0.0,0.3949239782997329,470.98914615257866,186.0049073345707,Low,-267.03
15518,64.0,15.0,4103.78,3,5,5,355,13,Loyal Customers,1,1,13.0,655.0,720.0,305.79153846153844,3.0561733640219377,306.9367108604107,938.0518001720902,High,-128.49000000000024
15519,383.0,2.0,344.61,2,2,2,222,6,Hibernating/Lost,0,3,1.0,63.0,447.0,197.5,0.3562298306816196,211.397130726824,75.30596408539672,Low,-147.11
15520,2.0,1.0,343.5,5,1,2,512,8,New Customers,3,2,0.0,0.0,2.0,0.0,1.7005997199183167,470.98914615257866,800.9640100316424,Medium,-343.5
15521,40.0,16.0,6674.44,4,5,5,455,14,Champions,1,1,10.0,663.0,704.0,636.517,2.447507063051498,638.3491785799341,1562.3641232675109,High,-309.2699999999995
15522,33.0,2.0,398.84,4,2,2,422,8,New Customers,3,3,1.0,55.0,88.0,138.94,1.7439563384614833,152.22389758389986,265.47183105675384,Low,-259.9
15523,84.0,16.0,17220.04,3,5,5,355,13,Loyal Customers,1,-1,14.0,653.0,738.0,1175.8707142857143,3.1792894429400125,1177.578572193945,3743.863122808583,High,-757.8500000000022
15524,25.0,2.0,591.4,4,2,2,422,8,New Customers,3,3,1.0,582.0,607.0,440.0,0.4159054757264063,456.43656100618034,189.8344650442003,Low,-151.39999999999998
15525,2.0,4.0,1280.8,5,3,4,534,12,Loyal Customers,3,1,3.0,380.0,383.0,379.95,1.4226091092152375,385.18271071840627,547.9644329802225,Medium,-140.95000000000005
