Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_sum,Segment,KMeans_Cluster,DBSCAN_Cluster
15473,14.0,8.0,1740.0,5,4,4,544,13,Champions,1,1
15474,596.0,1.0,163.1,1,1,1,111,3,Hibernating/Lost,0,2
15475,77.0,1.0,454.10999999999996,3,1,2,312,6,Potential Loyalists,0,2
15476,380.0,4.0,2180.28,2,3,4,234,9,At Risk,0,1
15477,650.0,1.0,368.4,1,1,2,112,4,Hibernating/Lost,0,2
15478,40.0,3.0,2024.98,4,3,4,434,11,Loyal Customers,3,0
15479,733.0,1.0,147.4,1,1,1,111,3,Hibernating/Lost,0,2
15480,116.0,5.0,3592.25,3,4,5,345,12,Loyal Customers,3,1
15481,401.0,1.0,1993.34,2,1,4,214,7,Hibernating/Lost,0,2
15482,16.0,19.0,8107.83,5,5,5,555,15,Champions,1,1
15483,161.0,10.0,862.2,3,5,3,353,11,Loyal Customers,3,1
15484,1.0,6.0,4624.8,5,4,5,545,14,Champions,1,-1
15485,30.0,7.0,5624.51,4,4,5,445,13,Champions,1,1
15486,527.0,1.0,102.0,1,1,1,111,3,Hibernating/Lost,0,2
15487,680.0,1.0,231.32,1,1,1,111,3,Hibernating/Lost,0,2
15488,93.0,5.0,431.92,3,4,2,342,9,Loyal Customers,3,1
15489,23.0,8.0,2327.36,4,4,4,444,12,Champions,1,1
15490,430.0,1.0,188.1,1,1,1,111,3,Hibernating/Lost,0,2
15491,95.0,6.0,3090.85,3,4,5,345,12,Loyal Customers,3,1
15492,28.0,2.0,659.4599999999999,4,2,3,423,9,New Customers,3,3
15493,33.0,9.0,4280.43,4,5,5,455,14,Champions,1,1
15494,21.0,5.0,3770.95,4,4,5,445,13,Champions,3,1
15495,379.0,1.0,246.5,2,1,1,211,4,Hibernating/Lost,0,2
15496,631.0,1.0,146.14000000000001,1,1,1,111,3,Hibernating/Lost,0,2
15497,18.0,9.0,8643.46,5,5,5,555,15,Champions,1,-1
15498,3.0,44.0,23860.81,5,5,5,555,15,Champions,2,-1
15499,724.0,1.0,161.6,1,1,1,111,3,Hibernating/Lost,0,2
15500,8.0,4.0,1131.56,5,3,3,533,11,Loyal Customers,3,1
15501,405.0,2.0,402.5,2,2,2,222,6,Hibernating/Lost,0,3
15502,16.0,14.0,8673.53,5,5,5,555,15,Champions,1,1
15503,363.0,2.0,267.15,2,2,1,221,5,Hibernating/Lost,0,3
15504,81.0,4.0,413.9,3,3,2,332,8,Loyal Customers,3,1
15505,53.0,5.0,3497.14,4,4,5,445,13,Champions,3,1
15506,23.0,6.0,2040.03,4,4,4,444,12,Champions,3,1
15507,172.0,1.0,492.36,3,1,2,312,6,Potential Loyalists,0,2
15508,189.0,6.0,1000.27,2,4,3,243,9,Can't Lose Them,0,1
15509,380.0,1.0,166.51,2,1,1,211,4,Hibernating/Lost,0,2
15510,331.0,1.0,250.0,2,1,1,211,4,Hibernating/Lost,0,2
15511,12.0,5.0,909.23,5,4,3,543,12,Champions,3,1
15512,156.0,4.0,331.58,3,3,2,332,8,Loyal Customers,0,1
15513,33.0,35.0,27264.45,4,5,5,455,14,Champions,2,-1
15514,12.0,18.0,5422.28,5,5,5,555,15,Champions,1,1
15515,387.0,1.0,171.81,2,1,1,211,4,Hibernating/Lost,0,2
15516,45.0,3.0,62.43,4,3,1,431,8,Loyal Customers,3,0
15517,233.0,1.0,267.03,2,1,1,211,4,Hibernating/Lost,0,2
15518,64.0,15.0,4103.78,3,5,5,355,13,Loyal Customers,1,1
15519,383.0,2.0,344.61,2,2,2,222,6,Hibernating/Lost,0,3
15520,2.0,1.0,343.5,5,1,2,512,8,New Customers,3,2
15521,40.0,16.0,6674.44,4,5,5,455,14,Champions,1,1
15522,33.0,2.0,398.84,4,2,2,422,8,New Customers,3,3
15523,84.0,16.0,17220.04,3,5,5,355,13,Loyal Customers,1,-1
15524,25.0,2.0,591.4,4,2,2,422,8,New Customers,3,3
15525,2.0,4.0,1280.8,5,3,4,534,12,Loyal Customers,3,1
15526,33.0,2.0,148.44,4,2,1,421,7,New Customers,3,3
15527,19.0,23.0,5041.78,5,5,5,555,15,Champions,1,1
15528,254.0,1.0,229.33,2,1,1,211,4,Hibernating/Lost,0,2
15529,23.0,12.0,5084.5,4,5,5,455,14,Champions,1,1
15530,22.0,5.0,1813.72,4,4,4,444,12,Champions,3,1
15531,8.0,2.0,2007.44,5,2,4,524,11,New Customers,3,3
15532,25.0,10.0,3708.05,4,5,5,455,14,Champions,1,1
15533,19.0,3.0,746.92,5,3,3,533,11,Loyal Customers,3,0
15534,726.0,1.0,162.25,1,1,1,111,3,Hibernating/Lost,0,2
15535,173.0,6.0,985.82,3,4,3,343,10,Loyal Customers,0,1
15536,409.0,1.0,259.09,2,1,1,211,4,Hibernating/Lost,0,2
15537,163.0,1.0,110.92,3,1,1,311,5,Potential Loyalists,0,2
15538,538.0,6.0,3027.15,1,4,5,145,10,Can't Lose Them,0,1
15539,7.0,1.0,538.46,5,1,2,512,8,New Customers,3,2
15540,11.0,2.0,460.68,5,2,2,522,9,New Customers,3,3
15541,114.0,1.0,85.13000000000001,3,1,1,311,5,Potential Loyalists,0,2
15542,512.0,3.0,895.9,1,3,3,133,7,At Risk,0,0
15543,288.0,2.0,242.84,2,2,1,221,5,Hibernating/Lost,0,3
15544,9.0,20.0,8134.12,5,5,5,555,15,Champions,1,1
15545,54.0,2.0,428.05,4,2,2,422,8,New Customers,3,3
15546,607.0,2.0,539.5500000000001,1,2,2,122,5,Hibernating/Lost,0,3
15547,7.0,26.0,10140.89,5,5,5,555,15,Champions,1,10
15548,596.0,1.0,158.09,1,1,1,111,3,Hibernating/Lost,0,2
15549,77.0,8.0,2308.46,3,4,4,344,11,Loyal Customers,3,1
15550,4.0,12.0,1995.6,5,5,4,554,14,Champions,1,1
15551,37.0,7.0,1659.28,4,4,4,444,12,Champions,3,1
15552,217.0,2.0,252.52,2,2,1,221,5,Hibernating/Lost,0,3
15553,60.0,1.0,437.23,3,1,2,312,6,Potential Loyalists,3,2
15554,278.0,1.0,217.2,2,1,1,211,4,Hibernating/Lost,0,2
15555,12.0,36.0,11744.08,5,5,5,555,15,Champions,1,6
15556,24.0,1.0,279.77,4,1,2,412,7,New Customers,3,2
15557,29.0,1.0,473.65000000000003,4,1,2,412,7,New Customers,3,2
15558,639.0,1.0,143.32999999999998,1,1,1,111,3,Hibernating/Lost,0,2
15559,568.0,1.0,1109.4,1,1,3,113,5,Hibernating/Lost,0,2
15560,398.0,2.0,153.52,2,2,1,221,5,Hibernating/Lost,0,3
15561,12.0,8.0,1856.54,5,4,4,544,13,Champions,1,1
15562,352.0,3.0,673.3800000000001,2,3,3,233,8,At Risk,0,0
15563,22.0,7.0,2781.21,4,4,4,444,12,Champions,1,1
15564,463.0,2.0,70.74000000000001,1,2,1,121,4,Hibernating/Lost,0,3
15565,50.0,2.0,173.16,4,2,1,421,7,New Customers,3,3
15566,393.0,2.0,227.87,2,2,1,221,5,Hibernating/Lost,0,3
15567,19.0,1.0,186.01,5,1,1,511,7,New Customers,3,2
15568,3.0,3.0,758.29,5,3,3,533,11,Loyal Customers,3,0
15569,104.0,10.0,3586.35,3,5,5,355,13,Loyal Customers,1,1
15570,7.0,25.0,9246.99,5,5,5,555,15,Champions,1,10
15571,12.0,14.0,4051.63,5,5,5,555,15,Champions,1,1
15572,5.0,10.0,4068.67,5,5,5,555,15,Champions,1,1
15573,32.0,5.0,1207.18,4,4,3,443,11,Champions,3,1
15574,178.0,6.0,1476.7,3,4,4,344,11,Loyal Customers,0,1
15575,620.0,1.0,30.1,1,1,1,111,3,Hibernating/Lost,0,2
15576,38.0,1.0,940.6700000000001,4,1,3,413,8,New Customers,3,2
15577,151.0,5.0,397.98,3,4,2,342,9,Loyal Customers,0,1
15578,162.0,1.0,127.1,3,1,1,311,5,Potential Loyalists,0,2
15579,69.0,5.0,1267.25,3,4,4,344,11,Loyal Customers,3,1
15580,377.0,8.0,1221.95,2,4,4,244,10,Can't Lose Them,0,1
15581,121.0,38.0,5797.780000000001,3,5,5,355,13,Loyal Customers,1,-1
15582,25.0,3.0,682.9100000000001,4,3,3,433,10,Loyal Customers,3,0
15583,376.0,1.0,107.86,2,1,1,211,4,Hibernating/Lost,0,2
15584,24.0,6.0,1275.0,4,4,4,444,12,Champions,3,1
15585,177.0,1.0,455.3,3,1,2,312,6,Potential Loyalists,0,2
15586,593.0,3.0,1128.66,1,3,3,133,7,At Risk,0,0
15587,50.0,7.0,1522.0800000000002,4,4,4,444,12,Champions,3,1
15588,678.0,1.0,579.6,1,1,2,112,4,Hibernating/Lost,0,2
15589,256.0,3.0,456.58,2,3,2,232,7,At Risk,0,0
15590,382.0,5.0,1466.41,2,4,4,244,10,Can't Lose Them,0,1
15591,583.0,3.0,217.9,1,3,1,131,5,At Risk,0,0
15592,47.0,1.0,388.58,4,1,2,412,7,New Customers,3,2
15593,71.0,1.0,199.8,3,1,1,311,5,Potential Loyalists,3,2
15594,16.0,5.0,1767.53,5,4,4,544,13,Champions,3,1
15595,488.0,1.0,357.6,1,1,2,112,4,Hibernating/Lost,0,2
15596,101.0,9.0,3023.59,3,5,5,355,13,Loyal Customers,1,1
15597,35.0,2.0,554.52,4,2,2,422,8,New Customers,3,3
15598,53.0,2.0,543.02,4,2,2,422,8,New Customers,3,3
15599,27.0,3.0,1250.06,4,3,4,434,11,Loyal Customers,3,0
15600,428.0,4.0,1178.71,1,3,3,133,7,At Risk,0,1
15601,11.0,30.0,14919.220000000001,5,5,5,555,15,Champions,1,-1
15602,8.0,16.0,2975.9700000000003,5,5,5,555,15,Champions,1,1
15603,79.0,2.0,74.73,3,2,1,321,6,Potential Loyalists,3,3
15604,52.0,1.0,216.39,4,1,1,411,6,New Customers,3,2
15605,36.0,9.0,1933.4,4,5,4,454,13,Champions,1,1
15606,61.0,17.0,4733.47,3,5,5,355,13,Loyal Customers,1,1
15607,337.0,9.0,1578.57,2,5,4,254,11,Can't Lose Them,0,1
15608,28.0,5.0,1785.98,4,4,4,444,12,Champions,3,1
15609,184.0,1.0,270.03000000000003,3,1,1,311,5,Potential Loyalists,0,2
15610,52.0,1.0,112.46000000000001,4,1,1,411,6,New Customers,3,2
15611,10.0,26.0,2858.37,5,5,4,554,14,Champions,1,-1
15612,36.0,2.0,195.15,4,2,1,421,7,New Customers,3,3
15613,610.0,1.0,433.71999999999997,1,1,2,112,4,Hibernating/Lost,0,2
15614,438.0,4.0,3008.86,1,3,5,135,9,At Risk,0,1
15615,10.0,47.0,21282.07,5,5,5,555,15,Champions,2,-1
15616,438.0,1.0,317.11,1,1,2,112,4,Hibernating/Lost,0,2
15617,396.0,3.0,828.5500000000001,2,3,3,233,8,At Risk,0,0
15618,33.0,4.0,747.031,4,3,3,433,10,Loyal Customers,3,1
15619,11.0,1.0,336.40000000000003,5,1,2,512,8,New Customers,3,2
15620,57.0,4.0,1909.93,4,3,4,434,11,Loyal Customers,3,1
15621,4.0,4.0,1158.77,5,3,3,533,11,Loyal Customers,3,1
15622,43.0,17.0,7318.08,4,5,5,455,14,Champions,1,1
15623,141.0,8.0,2437.05,3,4,4,344,11,Loyal Customers,3,1
15624,117.0,4.0,588.13,3,3,2,332,8,Loyal Customers,3,1
15625,104.0,9.0,3203.25,3,5,5,355,13,Loyal Customers,1,1
15626,75.0,3.0,1049.37,3,3,3,333,9,Loyal Customers,3,0
15627,457.0,2.0,566.9,1,2,2,122,5,Hibernating/Lost,0,3
15628,5.0,17.0,5603.360000000001,5,5,5,555,15,Champions,1,1
15629,450.0,4.0,2240.9,1,3,4,134,8,At Risk,0,1
15630,45.0,3.0,1475.45,4,3,4,434,11,Loyal Customers,3,0
15631,642.0,1.0,596.67,1,1,2,112,4,Hibernating/Lost,0,2
15632,16.0,8.0,3147.31,5,4,5,545,14,Champions,1,1
15633,509.0,13.0,4173.41,1,5,5,155,11,Can't Lose Them,1,-1
15634,17.0,2.0,554.65,5,2,2,522,9,New Customers,3,3
15635,396.0,1.0,100.35,2,1,1,211,4,Hibernating/Lost,0,2
15636,90.0,4.0,1444.58,3,3,4,334,10,Loyal Customers,3,1
15637,53.0,5.0,797.59,4,4,3,443,11,Champions,3,1
15638,379.0,6.0,2137.2,2,4,4,244,10,Can't Lose Them,0,1
15639,134.0,3.0,1028.33,3,3,3,333,9,Loyal Customers,0,0
15640,4.0,29.0,23835.41,5,5,5,555,15,Champions,2,-1
15641,105.0,12.0,5345.55,3,5,5,355,13,Loyal Customers,1,1
15642,730.0,1.0,105.78000000000002,1,1,1,111,3,Hibernating/Lost,0,2
15643,192.0,3.0,647.4,2,3,3,233,8,At Risk,0,0
15644,166.0,4.0,813.0,3,3,3,333,9,Loyal Customers,0,1
15645,19.0,3.0,1042.57,5,3,3,533,11,Loyal Customers,3,0
15646,158.0,5.0,952.11,3,4,3,343,10,Loyal Customers,0,1
15647,415.0,1.0,169.0,1,1,1,111,3,Hibernating/Lost,0,2
15648,204.0,2.0,599.9,2,2,2,222,6,Hibernating/Lost,0,3
15649,336.0,4.0,2170.35,2,3,4,234,9,At Risk,0,1
15650,522.0,2.0,539.03,1,2,2,122,5,Hibernating/Lost,0,3
15651,37.0,5.0,1259.06,4,4,4,444,12,Champions,3,1
15652,91.0,5.0,1411.84,3,4,4,344,11,Loyal Customers,3,1
15653,93.0,2.0,877.4399999999999,3,2,3,323,8,Potential Loyalists,3,3
15654,9.0,2.0,922.53,5,2,3,523,10,New Customers,3,3
15655,243.0,1.0,511.32,2,1,2,212,5,Hibernating/Lost,0,2
15656,45.0,4.0,748.5,4,3,3,433,10,Loyal Customers,3,1
15657,23.0,1.0,30.0,4,1,1,411,6,New Customers,3,2
15658,190.0,8.0,2270.34,2,4,4,244,10,Can't Lose Them,0,1
15659,44.0,3.0,532.49,4,3,2,432,9,Loyal Customers,3,0
15660,25.0,15.0,2764.14,4,5,4,454,13,Champions,1,1
15661,317.0,8.0,1215.95,2,4,4,244,10,Can't Lose Them,0,1
15662,661.0,2.0,283.73,1,2,2,122,5,Hibernating/Lost,0,3
15663,106.0,1.0,138.14,3,1,1,311,5,Potential Loyalists,0,2
15664,51.0,4.0,1212.35,4,3,4,434,11,Loyal Customers,3,1
15665,168.0,5.0,4015.12,3,4,5,345,12,Loyal Customers,0,1
15666,472.0,2.0,632.9399999999999,1,2,3,123,6,Hibernating/Lost,0,3
15667,40.0,1.0,301.32,4,1,2,412,7,New Customers,3,2
15668,218.0,1.0,76.32000000000001,2,1,1,211,4,Hibernating/Lost,0,2
15669,40.0,4.0,677.69,4,3,3,433,10,Loyal Customers,3,1
15670,297.0,2.0,315.2,2,2,2,222,6,Hibernating/Lost,0,3
15671,19.0,7.0,2635.4900000000002,5,4,4,544,13,Champions,1,1
15672,725.0,1.0,45.300000000000004,1,1,1,111,3,Hibernating/Lost,0,2
15673,88.0,9.0,6409.84,3,5,5,355,13,Loyal Customers,1,1
15674,73.0,13.0,6217.85,3,5,5,355,13,Loyal Customers,1,1
15675,81.0,4.0,542.04,3,3,2,332,8,Loyal Customers,3,1
15676,19.0,3.0,3324.09,5,3,5,535,13,Loyal Customers,3,-1
15677,49.0,3.0,1305.63,4,3,4,434,11,Loyal Customers,3,0
15678,53.0,3.0,1893.89,4,3,4,434,11,Loyal Customers,3,0
15679,24.0,4.0,781.28,4,3,3,433,10,Loyal Customers,3,1
15680,9.0,10.0,4464.4800000000005,5,5,5,555,15,Champions,1,1
15681,25.0,14.0,2480.2,4,5,4,454,13,Champions,1,1
15682,599.0,2.0,316.99,1,2,2,122,5,Hibernating/Lost,0,3
15683,117.0,2.0,524.54,3,2,2,322,7,Potential Loyalists,0,3
15684,547.0,3.0,147.8,1,3,1,131,5,At Risk,0,0
15685,450.0,1.0,55.980000000000004,1,1,1,111,3,Hibernating/Lost,0,2
15686,420.0,1.0,90.0,1,1,1,111,3,Hibernating/Lost,0,2
15687,9.0,9.0,2981.5,5,5,5,555,15,Champions,1,1
15688,419.0,1.0,190.57,1,1,1,111,3,Hibernating/Lost,0,2
15689,120.0,3.0,521.03,3,3,2,332,8,Loyal Customers,0,0
15690,4.0,2.0,239.76,5,2,1,521,8,New Customers,3,3
15691,252.0,4.0,511.8,2,3,2,232,7,At Risk,0,1
15692,28.0,1.0,191.04,4,1,1,411,6,New Customers,3,2
15693,659.0,1.0,37.5,1,1,1,111,3,Hibernating/Lost,0,2
15694,1.0,24.0,10566.46,5,5,5,555,15,Champions,1,-1
15695,267.0,4.0,1131.04,2,3,3,233,8,At Risk,0,1
15696,33.0,13.0,3757.4700000000003,4,5,5,455,14,Champions,1,1
15697,690.0,1.0,246.75,1,1,1,111,3,Hibernating/Lost,0,2
15698,624.0,1.0,46.2,1,1,1,111,3,Hibernating/Lost,0,2
15699,18.0,1.0,309.65,5,1,2,512,8,New Customers,3,2
15700,172.0,2.0,664.03,3,2,3,323,8,Potential Loyalists,0,3
15701,2.0,4.0,1542.14,5,3,4,534,12,Loyal Customers,3,1
15702,476.0,2.0,140.39000000000001,1,2,1,121,4,Hibernating/Lost,0,3
15703,265.0,1.0,211.5,2,1,1,211,4,Hibernating/Lost,0,2
15704,140.0,6.0,3744.1800000000003,3,4,5,345,12,Loyal Customers,3,1
15705,201.0,1.0,143.1,2,1,1,211,4,Hibernating/Lost,0,2
15706,64.0,4.0,1001.8100000000001,3,3,3,333,9,Loyal Customers,3,1
15707,35.0,4.0,945.58,4,3,3,433,10,Loyal Customers,3,1
15708,41.0,9.0,4323.9800000000005,4,5,5,455,14,Champions,1,1
15709,284.0,2.0,327.85,2,2,2,222,6,Hibernating/Lost,0,3
15710,417.0,1.0,898.87,1,1,3,113,5,Hibernating/Lost,0,2
15711,557.0,2.0,420.25,1,2,2,122,5,Hibernating/Lost,0,3
15712,9.0,12.0,3467.46,5,5,5,555,15,Champions,1,1
15713,143.0,4.0,985.99,3,3,3,333,9,Loyal Customers,0,1
15714,12.0,5.0,784.8100000000001,5,4,3,543,12,Champions,3,1
15715,556.0,5.0,658.02,1,4,3,143,8,Can't Lose Them,0,1
15716,146.0,11.0,3056.81,3,5,5,355,13,Loyal Customers,1,1
15717,234.0,5.0,607.0,2,4,3,243,9,Can't Lose Them,0,1
15718,540.0,1.0,293.79,1,1,2,112,4,Hibernating/Lost,0,2
15719,33.0,31.0,10134.36,4,5,5,455,14,Champions,1,-1
15720,24.0,2.0,741.92,4,2,3,423,9,New Customers,3,3
15721,12.0,1.0,507.08,5,1,2,512,8,New Customers,3,2
15722,36.0,11.0,5120.05,4,5,5,455,14,Champions,1,1
15723,365.0,4.0,947.65,2,3,3,233,8,At Risk,0,1
15724,201.0,3.0,299.8,2,3,2,232,7,At Risk,0,0
15725,15.0,1.0,415.25,5,1,2,512,8,New Customers,3,2
15726,390.0,1.0,321.91,2,1,2,212,5,Hibernating/Lost,0,2
15727,17.0,15.0,9445.51,5,5,5,555,15,Champions,1,1
15728,380.0,2.0,409.80000000000007,2,2,2,222,6,Hibernating/Lost,0,3
15729,213.0,3.0,154.70000000000002,2,3,1,231,6,At Risk,0,0
15730,66.0,5.0,1708.18,3,4,4,344,11,Loyal Customers,3,1
15731,554.0,1.0,125.3,1,1,1,111,3,Hibernating/Lost,0,2
15732,212.0,10.0,1637.52,2,5,4,254,11,Can't Lose Them,0,1
15733,283.0,1.0,162.3,2,1,1,211,4,Hibernating/Lost,0,2
15734,115.0,4.0,2263.3,3,3,4,334,10,Loyal Customers,3,1
15735,421.0,1.0,327.68,1,1,2,112,4,Hibernating/Lost,0,2
15736,435.0,2.0,1717.27,1,2,4,124,7,Hibernating/Lost,0,3
15737,15.0,8.0,1121.21,5,4,3,543,12,Champions,3,1
15738,19.0,41.0,13342.12,5,5,5,555,15,Champions,1,-1
15739,66.0,1.0,449.12,3,1,2,312,6,Potential Loyalists,3,2
15740,49.0,1.0,154.88,4,1,1,411,6,New Customers,3,2
15741,458.0,2.0,208.62,1,2,1,121,4,Hibernating/Lost,0,3
15742,619.0,1.0,156.87,1,1,1,111,3,Hibernating/Lost,0,2
15743,16.0,4.0,784.46,5,3,3,533,11,Loyal Customers,3,1
15744,78.0,1.0,34.8,3,1,1,311,5,Potential Loyalists,0,2
15745,19.0,4.0,1071.24,5,3,3,533,11,Loyal Customers,3,1
15746,134.0,1.0,182.96,3,1,1,311,5,Potential Loyalists,0,2
15747,13.0,9.0,2560.66,5,5,4,554,14,Champions,1,1
15748,40.0,3.0,614.7600000000001,4,3,3,433,10,Loyal Customers,3,0
15749,235.0,3.0,21535.9,2,3,5,235,10,At Risk,1,-1
15750,3.0,18.0,6692.551,5,5,5,555,15,Champions,1,4
15751,461.0,11.0,1318.84,1,5,4,154,10,Can't Lose Them,0,1
15752,40.0,9.0,4199.09,4,5,5,455,14,Champions,1,1
15753,305.0,1.0,79.2,2,1,1,211,4,Hibernating/Lost,0,2
15754,51.0,9.0,3001.86,4,5,5,455,14,Champions,1,1
15755,10.0,17.0,5936.95,5,5,5,555,15,Champions,1,1
15756,61.0,4.0,532.96,3,3,2,332,8,Loyal Customers,3,1
15757,66.0,6.0,2940.36,3,4,5,345,12,Loyal Customers,3,1
15758,25.0,1.0,205.25,4,1,1,411,6,New Customers,3,2
15759,218.0,7.0,810.98,2,4,3,243,9,Can't Lose Them,0,1
15760,631.0,2.0,-5795.87,1,2,1,121,4,Hibernating/Lost,0,-1
15761,443.0,1.0,143.05,1,1,1,111,3,Hibernating/Lost,0,2
15762,65.0,2.0,583.75,3,2,2,322,7,Potential Loyalists,3,3
15763,32.0,2.0,1048.67,4,2,3,423,9,New Customers,3,3
15764,88.0,8.0,4453.28,3,4,5,345,12,Loyal Customers,1,1
15765,667.0,1.0,370.63,1,1,2,112,4,Hibernating/Lost,0,2
15766,64.0,3.0,799.66,3,3,3,333,9,Loyal Customers,3,0
15768,116.0,34.0,15559.46,3,5,5,355,13,Loyal Customers,1,-1
15769,7.0,46.0,84269.38,5,5,5,555,15,Champions,2,-1
15770,613.0,1.0,321.45,1,1,2,112,4,Hibernating/Lost,0,2
15771,604.0,3.0,1006.54,1,3,3,133,7,At Risk,0,0
15772,418.0,1.0,280.88,1,1,2,112,4,Hibernating/Lost,0,2
15773,6.0,2.0,774.52,5,2,3,523,10,New Customers,3,3
15774,69.0,6.0,1324.2,3,4,4,344,11,Loyal Customers,3,1
15775,245.0,2.0,150.5,2,2,1,221,5,Hibernating/Lost,0,3
15776,133.0,1.0,241.62,3,1,1,311,5,Potential Loyalists,0,2
15777,241.0,7.0,1732.1599999999999,2,4,4,244,10,Can't Lose Them,0,1
15778,431.0,1.0,307.95,1,1,2,112,4,Hibernating/Lost,0,2
15779,463.0,2.0,124.08000000000001,1,2,1,121,4,Hibernating/Lost,0,3
15780,184.0,3.0,475.28000000000003,3,3,2,332,8,Loyal Customers,0,0
15781,25.0,3.0,333.56,4,3,2,432,9,Loyal Customers,3,0
15782,10.0,4.0,3985.65,5,3,5,535,13,Loyal Customers,3,-1
15783,11.0,1.0,246.3,5,1,1,511,7,New Customers,3,2
15784,468.0,2.0,848.3299999999999,1,2,3,123,6,Hibernating/Lost,0,3
15785,33.0,16.0,5825.33,4,5,5,455,14,Champions,1,1
15786,46.0,5.0,8392.85,4,4,5,445,13,Champions,1,-1
15787,26.0,3.0,948.05,4,3,3,433,10,Loyal Customers,3,0
15788,509.0,1.0,215.53,1,1,1,111,3,Hibernating/Lost,0,2
15789,358.0,6.0,1932.01,2,4,4,244,10,Can't Lose Them,0,1
15790,10.0,1.0,220.85,5,1,1,511,7,New Customers,3,2
15791,44.0,5.0,3541.79,4,4,5,445,13,Champions,3,1
15792,400.0,2.0,933.84,2,2,3,223,7,Hibernating/Lost,0,3
15793,15.0,8.0,2382.92,5,4,4,544,13,Champions,1,1
15794,736.0,2.0,777.0,1,2,3,123,6,Hibernating/Lost,0,3
15795,150.0,8.0,1979.8700000000001,3,4,4,344,11,Loyal Customers,3,1
15796,1.0,17.0,5019.95,5,5,5,555,15,Champions,1,-1
15797,113.0,6.0,2821.08,3,4,4,344,11,Loyal Customers,3,1
15798,493.0,3.0,1535.37,1,3,4,134,8,At Risk,0,0
15799,76.0,4.0,1424.29,3,3,4,334,10,Loyal Customers,3,1
15800,107.0,7.0,1242.58,3,4,4,344,11,Loyal Customers,3,1
15801,46.0,3.0,1042.19,4,3,3,433,10,Loyal Customers,3,0
15802,143.0,1.0,-451.42,3,1,1,311,5,Potential Loyalists,0,2
15803,51.0,4.0,1929.66,4,3,4,434,11,Loyal Customers,3,1
15804,1.0,13.0,3848.55,5,5,5,555,15,Champions,1,5
15805,23.0,30.0,9708.92,4,5,5,455,14,Champions,1,1
15806,46.0,3.0,784.58,4,3,3,433,10,Loyal Customers,3,0
15807,50.0,5.0,1807.57,4,4,4,444,12,Champions,3,1
15808,306.0,21.0,18248.83,2,5,5,255,12,Can't Lose Them,1,-1
15809,36.0,7.0,862.88,4,4,3,443,11,Champions,3,1
15810,79.0,8.0,2724.8,3,4,4,344,11,Loyal Customers,1,1
15811,22.0,7.0,3843.2200000000003,4,4,5,445,13,Champions,1,1
15812,107.0,12.0,5186.17,3,5,5,355,13,Loyal Customers,1,1
15813,208.0,2.0,1303.9099999999999,2,2,4,224,8,Hibernating/Lost,0,3
15814,17.0,6.0,2531.84,5,4,4,544,13,Champions,3,1
15815,64.0,5.0,2100.6,3,4,4,344,11,Loyal Customers,3,1
15816,542.0,2.0,93.3,1,2,1,121,4,Hibernating/Lost,0,3
15817,421.0,3.0,2766.4,1,3,4,134,8,At Risk,0,0
15818,588.0,1.0,340.5,1,1,2,112,4,Hibernating/Lost,0,2
15819,49.0,10.0,3911.28,4,5,5,455,14,Champions,1,1
15820,320.0,1.0,206.98,2,1,1,211,4,Hibernating/Lost,0,2
15821,44.0,2.0,570.96,4,2,2,422,8,New Customers,3,3
15822,3.0,6.0,1777.91,5,4,4,544,13,Champions,3,1
15823,372.0,3.0,3033.86,2,3,5,235,10,At Risk,0,0
15824,453.0,2.0,890.94,1,2,3,123,6,Hibernating/Lost,0,3
15825,172.0,1.0,532.94,3,1,2,312,6,Potential Loyalists,0,2
15826,56.0,4.0,2583.13,4,3,4,434,11,Loyal Customers,3,1
15827,73.0,28.0,3430.96,3,5,5,355,13,Loyal Customers,1,-1
15828,375.0,1.0,1108.82,2,1,3,213,6,Hibernating/Lost,0,2
15829,99.0,2.0,636.14,3,2,3,323,8,Potential Loyalists,0,3
15830,38.0,1.0,547.7,4,1,2,412,7,New Customers,3,2
15831,58.0,3.0,747.76,4,3,3,433,10,Loyal Customers,3,0
15832,254.0,1.0,836.79,2,1,3,213,6,Hibernating/Lost,0,2
15833,738.0,1.0,80.4,1,1,1,111,3,Hibernating/Lost,0,2
15834,70.0,7.0,3600.29,3,4,5,345,12,Loyal Customers,1,1
15835,44.0,4.0,954.09,4,3,3,433,10,Loyal Customers,3,1
15836,50.0,1.0,117.47,4,1,1,411,6,New Customers,3,2
15837,65.0,2.0,777.01,3,2,3,323,8,Potential Loyalists,3,3
15838,11.0,34.0,73404.11,5,5,5,555,15,Champions,2,-1
15839,33.0,3.0,1020.74,4,3,3,433,10,Loyal Customers,3,0
15840,59.0,2.0,345.66,4,2,2,422,8,New Customers,3,3
15841,73.0,9.0,2716.5,3,5,4,354,12,Loyal Customers,1,1
15842,393.0,2.0,528.75,2,2,2,222,6,Hibernating/Lost,0,3
15843,304.0,1.0,118.95000000000002,2,1,1,211,4,Hibernating/Lost,0,2
15844,46.0,1.0,130.73999999999998,4,1,1,411,6,New Customers,3,2
15845,18.0,11.0,4273.65,5,5,5,555,15,Champions,1,1
15846,385.0,1.0,107.01,2,1,1,211,4,Hibernating/Lost,0,2
15847,38.0,5.0,822.57,4,4,3,443,11,Champions,3,1
